BndEquGlat BndEquMlat BndEquMlon BndGlon BndPolGlat BndPolMlat BndPolMlon date minTecGlat minTecMlat minTecMlon minTecVal
57.0 59.080867054 -85.041006516 -143.0 66.0 67.9971837178 -90.2092344613 "2011-08-01 05:27:30" 62.0 64.0578774188 -87.5578048164 3.2
57.0 59.2743628515 -84.1026180735 -142.0 64.0 66.2162526259 -87.8674038849 "2011-08-01 05:27:30" 61.0 63.252787678 -86.0668534022 1.7
43.0 51.8548654598 -43.6912091182 -109.0 52.0 60.6772272783 -45.5991513147 "2011-08-01 05:27:30" 49.0 57.74602384 -44.8956160144 1.3
43.0 52.0248513995 -42.4583547295 -108.0 52.0 60.8378382488 -44.2911423495 "2011-08-01 05:27:30" 47.0 55.9504595539 -43.2038476769 1.9
42.0 52.6596986619 1.29640525818 -76.0 51.0 61.2834531149 2.02189856747 "2011-08-01 05:27:30" 47.0 57.443797259 1.70023720155 3.1
42.0 52.5478327133 2.67046277219 -75.0 50.0 60.2228003697 3.36206732801 "2011-08-01 05:27:30" 47.0 57.3378380637 3.10107998659 3.15
57.0 59.6644622561 -82.2009329232 -140.0 64.0 66.5821585728 -85.992384611 "2011-08-01 05:27:30" 61.0 63.6308525487 -84.1775845714 1.2
53.0 58.1086757766 -68.3726969522 -128.0 59.0 63.9979682464 -70.91583906 "2011-08-01 05:27:30" 56.0 61.0617726901 -69.5578642149 2.05
53.0 58.3089170788 -67.2953185117 -127.0 59.0 64.1926543199 -69.8229239008 "2011-08-01 05:27:30" 56.0 61.2599768616 -68.4723014795 1.7
52.0 57.5230924364 -65.8471622922 -126.0 61.0 66.3222836995 -69.7463982545 "2011-08-01 05:27:30" 58.0 63.4131535603 -68.2462971525 3.3
39.0 50.3180733996 -16.9608617624 -89.0 50.0 60.8174505632 -17.1242610876 "2011-08-01 05:27:30" 45.0 56.037987379 -16.9981818555 4.25
39.0 50.346442402 -15.5759373276 -88.0 48.0 58.9280911753 -15.6000341576 "2011-08-01 05:27:30" 42.0 53.1965609925 -15.5569024695 4.4
43.0 53.3816805284 4.12752774341 -74.0 50.0 60.1130542026 4.77290560876 "2011-08-01 05:27:30" 47.0 57.2232185011 4.49225248738 3.6
57.0 59.4689323046 -83.1560091268 -141.0 64.0 66.3987131851 -86.9348308813 "2011-08-01 05:27:30" 61.0 63.4413293969 -85.1268710174 1.6
52.0 57.722145219 -64.7516600005 -125.0 61.0 66.5121904009 -68.6220591019 "2011-08-01 05:27:30" 57.0 62.6321634239 -66.6873840241 3.6
52.0 57.9202557491 -63.6453276013 -124.0 61.0 66.7010416014 -67.4836322733 "2011-08-01 05:27:30" 56.0 61.849553135 -65.1444564456 3.7
41.0 52.2597769137 -14.1566943103 -87.0 56.0 66.5207235659 -14.3434554876 "2011-08-01 05:27:30" 44.0 55.117401794 -14.1298552195 4.1
42.0 53.1594345919 -8.49025428267 -83.0 49.0 59.834786228 -8.26336401561 "2011-08-01 05:27:30" 46.0 56.9704880917 -8.34641280247 3.3
42.0 53.1195138834 -7.07940743699 -82.0 49.0 59.7957580277 -6.79885939694 "2011-08-01 05:27:30" 47.0 57.885703916 -6.86847466746 3.1
41.0 52.1205547766 -5.72646563911 -81.0 51.0 61.65517722 -5.25988458734 "2011-08-01 05:27:30" 46.0 56.8805639961 -5.47042587082 4.3
44.0 53.1717262774 -41.3840373371 -107.0 51.0 60.0217669396 -42.7427649239 "2011-08-01 05:27:30" 47.0 56.1129095025 -41.9257700696 1.6
44.0 53.3333419834 -40.11896295 -106.0 51.0 60.1748343141 -41.416733462 "2011-08-01 05:27:30" 47.0 56.271094616 -40.6350957643 1.2
44.0 53.4906213129 -38.8417807455 -105.0 53.0 62.2593099625 -40.5048301865 "2011-08-01 05:27:30" 47.0 56.4246589244 -39.3318658943 1.0
50.0 56.9238585296 -57.3209517632 -119.0 57.0 63.7783182943 -59.7402474186 "2011-08-01 05:27:30" 53.0 59.8742327494 -58.2715986253 2.05
48.0 55.8891290194 -50.8586928162 -114.0 58.0 65.6404359377 -53.9514582066 "2011-08-01 05:27:30" 51.0 58.8390218586 -51.6514762649 1.5
53.0 57.9078316345 -69.4396151257 -129.0 59.0 63.8026599402 -71.9962904849 "2011-08-01 05:27:30" 57.0 61.8451768567 -71.0644928429 2.9
48.0 55.7057526107 -52.0577851137 -115.0 55.0 62.5675822771 -54.1145339372 "2011-08-01 05:27:30" 51.0 58.6574312583 -52.8715622337 1.6
45.0 54.9064751239 -35.0698386295 -102.0 51.0 60.7350067228 -35.982039929 "2011-08-01 05:27:30" 48.0 57.8264791557 -35.4958457252 0.75
42.0 53.2142468787 -12.7314038917 -86.0 56.0 66.5208201291 -12.794010632 "2011-08-01 05:27:30" 45.0 56.0738636595 -12.6889398328 4.1
41.0 51.341840557 5.29875285275 -73.0 51.0 60.9596712495 6.27632649294 "2011-08-01 05:27:30" 48.0 58.0651489866 5.97140605541 3.6
40.0 51.1135075162 -4.39145794401 -80.0 51.0 61.5985754206 -3.78808173909 "2011-08-01 05:27:30" 44.0 54.9110226122 -4.14996602416 3.9
42.0 53.1885604219 -9.90313433635 -84.0 49.0 59.8640829362 -9.731483123 "2011-08-01 05:27:30" 46.0 57.0002046171 -9.78939739212 3.5
40.0 51.0414586714 -3.00342994093 -79.0 50.0 60.5776808165 -2.3795108629 "2011-08-01 05:27:30" 44.0 54.8400803252 -2.73791515104 4.45
41.0 51.8122137482 -0.162957247469 -77.0 51.0 61.3751656169 0.582663460199 "2011-08-01 05:27:30" 46.0 56.5823017605 0.21672604263 3.4
44.0 55.0045821819 -19.8262474157 -91.0 51.0 61.7041234765 -20.1356343266 "2011-08-01 05:27:30" 46.0 56.9214752338 -19.8927509788 4.3
45.0 53.6478194336 -45.306415364 -110.0 53.0 61.4862158548 -47.1580077653 "2011-08-01 05:57:30" 49.0 57.5779794225 -46.1648766671 0.75
45.0 53.819463065 -44.0695132787 -109.0 56.0 64.5468890682 -46.7071134728 "2011-08-01 05:57:30" 49.0 57.74602384 -44.8956160144 0.6
45.0 53.987738222 -42.8204639134 -108.0 55.0 63.7412336439 -45.0722637186 "2011-08-01 05:57:30" 49.0 57.9102735509 -43.6134026402 0.4
45.0 54.1523071053 -41.5591876781 -107.0 54.0 62.9302586819 -43.4580643247 "2011-08-01 05:57:30" 49.0 58.070416751 -42.3182156039 0.4
45.0 54.3128120304 -40.285647372 -106.0 54.0 63.0790464405 -42.1040573566 "2011-08-01 05:57:30" 48.0 57.2492051942 -40.8190478749 0.7
43.0 52.9669297473 8.18291510363 -71.0 58.0 67.4314920065 10.0213065745 "2011-08-01 05:57:30" 48.0 57.7987726386 8.71105934293 3.4
42.0 51.8490291519 9.40930513836 -70.0 51.0 60.5681538763 10.4234415073 "2011-08-01 05:57:30" 47.0 56.682996645 9.94917621561 3.4
58.0 58.9535017915 -90.9517334227 -149.0 69.0 69.917373526 -98.0175810825 "2011-08-01 05:57:30" 66.0 66.9650986638 -95.5145237264 2.8
55.0 58.2743027192 -78.421794922 -137.0 61.0 64.2042121491 -81.2710294556 "2011-08-01 05:57:30" 58.0 61.2453021396 -79.7420914025 1.6
55.0 58.4744933807 -77.4301965316 -136.0 62.0 65.3759759967 -80.8537511173 "2011-08-01 05:57:30" 59.0 62.4291993526 -79.2339239054 2.0
54.0 57.6857078787 -76.0245941165 -135.0 62.0 65.566883107 -79.8544125821 "2011-08-01 05:57:30" 58.0 61.6396621598 -77.7497482896 2.15
54.0 57.8871990302 -75.0149761946 -134.0 62.0 65.7580963565 -78.8437486876 "2011-08-01 05:57:30" 58.0 61.8373047502 -76.7383412806 2.5
54.0 58.0887918262 -73.9959765982 -133.0 63.0 66.9194276492 -78.4341448121 "2011-08-01 05:57:30" 58.0 62.0350943438 -75.7164247014 3.1
53.0 57.302838301 -72.5799094075 -132.0 62.0 66.140953101 -76.7871882769 "2011-08-01 05:57:30" 57.0 61.2493170849 -74.2254923707 2.7
53.0 57.5047981498 -71.5429929975 -131.0 60.0 64.3880310266 -74.6288302871 "2011-08-01 05:57:30" 56.0 60.4639670293 -72.7469123474 2.4
49.0 55.9383528009 -57.0249863124 -119.0 54.0 60.8542851074 -58.6137637599 "2011-08-01 05:57:30" 51.0 57.9086059053 -57.6265900584 2.7
49.0 56.1291787029 -55.8662423941 -118.0 55.0 62.0192068856 -57.7774618726 "2011-08-01 05:57:30" 51.0 58.0988031161 -56.4562218564 2.5
48.0 55.5202141877 -53.2450106844 -116.0 54.0 61.4125455827 -55.0104809354 "2011-08-01 05:57:30" 51.0 58.4733984115 -54.0789183498 2.0
48.0 55.7057526107 -52.0577851137 -115.0 55.0 62.5675822771 -54.1145339372 "2011-08-01 05:57:30" 51.0 58.6574312583 -52.8715622337 2.0
39.0 49.5791591489 3.76070634067 -74.0 50.0 60.1130542026 4.77290560876 "2011-08-01 05:57:30" 47.0 57.2232185011 4.49225248738 3.35
44.0 54.2115487994 5.58422726047 -73.0 51.0 60.9596712495 6.27632649294 "2011-08-01 05:57:30" 48.0 58.0651489866 5.97140605541 3.05
44.0 54.0749232805 6.9401929468 -72.0 53.0 62.7652192674 7.90280794932 "2011-08-01 05:57:30" 48.0 57.9358358554 7.34703045321 3.4
59.0 59.4238350594 -94.038381534 -152.0 67.0 67.467139755 -98.8104252343 "2011-08-01 05:57:30" 63.0 63.4607048944 -96.1137230993 4.6
58.0 58.5920155935 -92.7147560971 -151.0 67.0 67.6277729368 -97.9744892197 "2011-08-01 05:57:30" 63.0 63.6302412835 -95.2591169469 4.6
58.0 58.7718095398 -91.8364737048 -150.0 68.0 68.7771385211 -97.9567780705 "2011-08-01 05:57:30" 64.0 64.8035643588 -95.0096223969 4.9
58.0 59.5090186214 -88.2563700903 -146.0 67.0 68.4564132175 -93.6821468662 "2011-08-01 05:57:30" 63.0 64.5047999932 -90.8783881117 4.2
57.0 58.6975414548 -86.8941019331 -145.0 67.0 68.6267146783 -92.7989746834 "2011-08-01 05:57:30" 63.0 64.6844889887 -89.9787606493 4.3
47.0 48.9887299773 -82.2564464102 -144.0 65.0 66.840282586 -90.3836581515 "2011-08-01 05:57:30" 61.0 62.8790730498 -87.9200360034 4.3
51.0 56.9348838469 -63.3046350053 -124.0 57.0 62.8266702234 -65.5623728946 "2011-08-01 05:57:30" 54.0 59.8881933331 -64.3643716694 1.8
47.0 55.0855801164 -49.4069337095 -113.0 58.0 65.811002186 -52.6651226252 "2011-08-01 05:57:30" 50.0 58.0367045979 -50.1523736716 1.5
46.0 54.2801812187 -47.9645552794 -112.0 58.0 65.9783044569 -51.3633655386 "2011-08-01 05:57:30" 50.0 58.2136291052 -48.9139281844 1.3
43.0 54.1582157018 -11.2924927483 -85.0 56.0 66.5121561156 -11.2457660808 "2011-08-01 05:57:30" 46.0 57.019660876 -11.234440811 3.8
42.0 53.1885604219 -9.90313433635 -84.0 52.0 62.7194888248 -9.69913477113 "2011-08-01 05:57:30" 47.0 57.9550487208 -9.76737637077 3.95
42.0 53.1594345919 -8.49025428267 -83.0 52.0 62.6912261648 -8.20256029951 "2011-08-01 05:57:30" 45.0 56.016020928 -8.37889090629 3.7
48.0 50.1627158239 -81.6379462465 -143.0 64.0 66.0348774511 -88.7904203405 "2011-08-01 05:57:30" 60.0 62.0708348479 -86.4695703748 3.9
47.0 49.3829304133 -80.3594734019 -142.0 64.0 66.2162526259 -87.8674038849 "2011-08-01 05:57:30" 60.0 62.260024615 -85.5364995753 3.5
52.0 56.9214441192 -69.0709981539 -129.0 59.0 63.8026599402 -71.9962904849 "2011-08-01 05:57:30" 56.0 60.8629510387 -70.63198627 2.4
37.0 47.8014999022 -27.7022077313 -97.0 46.0 56.4754437921 -28.3824703545 "2011-08-01 05:57:30" 42.0 52.6109684983 -28.0464333945 1.9
38.0 48.8697707285 -26.4428528622 -96.0 58.0 68.0094020131 -28.5107687399 "2011-08-01 05:57:30" 42.0 52.7134696401 -26.6877098169 1.5
62.0 61.1594366859 -102.203743908 -160.0 68.0 67.2649517868 -106.040693584 "2011-08-01 05:57:30" 66.0 65.2397470964 -104.569210505 5.7
62.0 61.3128709838 -101.390065393 -159.0 68.0 67.4068506953 -105.257694459 "2011-08-01 05:57:30" 66.0 65.3858960987 -103.774541948 5.6
61.0 60.4494440059 -100.06319433 -158.0 68.0 67.5509587854 -104.469761913 "2011-08-01 05:57:30" 66.0 65.5343574265 -102.974953805 5.2
61.0 60.6094092351 -99.2356272888 -157.0 68.0 67.6972283026 -103.676640033 "2011-08-01 05:57:30" 66.0 65.6850787239 -102.170196983 5.0
61.0 60.7717642027 -98.4029112346 -156.0 69.0 68.8425072483 -103.73604883 "2011-08-01 05:57:30" 66.0 65.8380051396 -101.360017488 5.1
60.0 59.9217439409 -97.0737428677 -155.0 69.0 68.9904627931 -102.938544301 "2011-08-01 05:57:30" 65.0 64.9860361384 -99.8635527393 5.4
47.0 49.5816017377 -79.4021751799 -141.0 64.0 66.3987131851 -86.9348308813 "2011-08-01 05:57:30" 60.0 62.4503010427 -84.5945995519 3.4
55.0 57.6770263416 -81.3437976842 -140.0 63.0 65.6017037777 -85.3472978054 "2011-08-01 05:57:30" 59.0 61.6503851515 -83.1382894346 2.2
55.0 57.875450929 -80.378361288 -139.0 62.0 64.8062675141 -83.7869132209 "2011-08-01 05:57:30" 59.0 61.8440814082 -82.176611292 1.6
55.0 58.0745824412 -79.40443831 -138.0 61.0 64.0124058747 -82.249953483 "2011-08-01 05:57:30" 59.0 62.0385261982 -81.2055041382 1.6
44.0 54.8876444958 -22.6482814563 -93.0 52.0 62.5549793636 -23.1766156044 "2011-08-01 05:57:30" 47.0 57.7698216488 -22.8085894095 4.1
44.0 54.950986879 -21.2401891518 -92.0 52.0 62.6097912451 -21.6911700615 "2011-08-01 05:57:30" 46.0 56.8701194012 -21.3246706465 4.1
40.0 51.1808872378 -19.7338426209 -91.0 50.0 60.7503301566 -20.076912725 "2011-08-01 05:57:30" 45.0 55.9629001717 -19.8576130543 3.8
50.0 60.3243645006 1.94071285293 -76.0 55.0 65.1025640397 2.36078911069 "2011-08-01 05:57:30" 53.0 63.1972784273 2.18768241388 3.35
50.0 60.2228003697 3.36206732801 -75.0 56.0 65.9597341781 3.92859521058 "2011-08-01 05:57:30" 53.0 63.1006283909 3.6340293671 4.15
51.0 56.7365385361 -64.4071119406 -125.0 58.0 63.6075103951 -67.1306711718 "2011-08-01 05:57:30" 54.0 59.6910383545 -65.4783265669 1.9
50.0 56.1465366067 -61.865727055 -123.0 57.0 63.0199934727 -64.4245548875 "2011-08-01 05:57:30" 53.0 59.1014519365 -62.876526381 1.9
50.0 56.3428444143 -60.74607739 -122.0 56.0 62.2370059904 -62.8640976773 "2011-08-01 05:57:30" 53.0 59.2968458794 -61.7433310905 1.7
39.0 48.9207805868 -35.6087303211 -103.0 53.0 62.533793257 -37.7483382675 "2011-08-01 05:57:30" 48.0 57.6904805865 -36.8451794275 0.6
43.0 52.9584180725 -34.8112343872 -102.0 53.0 62.662363091 -36.3505410012 "2011-08-01 05:57:30" 48.0 57.8264791557 -35.4958457252 0.5
44.0 54.8148222175 -24.0496936462 -94.0 50.0 60.5805610276 -24.4698254179 "2011-08-01 05:57:30" 47.0 57.7008437143 -24.2376187691 2.75
44.0 55.1047467645 -15.5581919154 -88.0 50.0 60.8367588591 -15.6437110845 "2011-08-01 05:57:30" 47.0 57.9723759897 -15.5842116923 3.1
43.0 54.1634558859 -14.1359725435 -87.0 50.0 60.8464440881 -14.1617305955 "2011-08-01 05:57:30" 46.0 57.0276930702 -14.1267821773 3.55
59.0 59.2494785048 -94.901081669 -153.0 67.0 67.3083671597 -99.6395452366 "2011-08-01 05:57:30" 63.0 63.2931473943 -96.9617777248 4.6
37.0 47.6820092609 -29.0066763192 -98.0 47.0 57.3384780037 -29.8729511906 "2011-08-01 05:57:30" 44.0 54.4351603091 -29.5736623239 1.25
48.0 55.3327060258 -54.4205863509 -117.0 55.0 62.2043676932 -56.570214899 "2011-08-01 05:57:30" 51.0 58.2871260044 -55.2737364826 2.2
52.0 56.7197738968 -70.1254792494 -130.0 60.0 64.5826787701 -73.5713241043 "2011-08-01 05:57:30" 56.0 60.6636404305 -71.6949187955 2.4
49.0 55.5521357006 -59.3089297724 -121.0 55.0 61.4517624268 -61.3192585234 "2011-08-01 05:57:30" 52.0 58.507686912 -60.2590127567 1.9
49.0 55.7459586642 -58.1724701257 -120.0 57.0 63.5913107474 -60.9317622247 "2011-08-01 05:57:30" 52.0 58.7007511131 -59.1070227896 2.2
51.0 56.53727529 -65.499087078 -126.0 58.0 63.4131535603 -68.2462971525 "2011-08-01 05:57:30" 55.0 60.4760418753 -66.9694162541 1.8
60.0 60.0902668939 -96.2262535734 -154.0 67.0 67.1515197986 -100.462135003 "2011-08-01 05:57:30" 64.0 64.1376375926 -98.3989850544 5.3
45.0 54.4688775883 -38.9998528547 -105.0 53.0 62.2593099625 -40.5048301865 "2011-08-01 05:57:30" 48.0 57.401475119 -39.5069749973 0.8
41.0 51.2866993622 -31.961988671 -100.0 51.0 60.9791924763 -33.1899510171 "2011-08-01 05:57:30" 48.0 58.0796012779 -32.76174112 0.45
40.0 50.4471359664 -30.5528179864 -99.0 53.0 63.0096822899 -32.0834944098 "2011-08-01 05:57:30" 47.0 57.2278880915 -31.2581242882 0.9
52.0 57.3232152292 -66.9320664158 -127.0 59.0 64.1926543199 -69.8229239008 "2011-08-01 05:57:30" 55.0 60.2777322546 -68.0636755218 1.85
47.0 54.9040876331 -50.6109219262 -114.0 57.0 64.6794366184 -53.5685246208 "2011-08-01 05:57:30" 51.0 58.8390218586 -51.6514762649 1.65
41.0 51.152621061 -33.2709388052 -101.0 51.0 60.860368799 -34.5919326996 "2011-08-01 05:57:30" 48.0 57.9563105395 -34.1345826316 0.4
45.0 56.0054729915 -18.4298741003 -90.0 50.0 60.7886027511 -18.6023367543 "2011-08-01 05:57:30" 47.0 57.9205952196 -18.4861048742 2.9
44.0 55.0816389666 -16.9843318905 -89.0 50.0 60.8174505632 -17.1242610876 "2011-08-01 05:57:30" 46.0 56.9947279091 -17.015512688 3.45
40.0 50.8655835369 -0.242024291054 -77.0 54.0 64.238270923 0.806344234893 "2011-08-01 05:57:30" 45.0 55.6246711875 0.142500386423 4.8
45.0 55.7145583328 -1.26283521027 -78.0 55.0 65.265587471 -0.603982688491 "2011-08-01 05:57:30" 49.0 59.5446638545 -0.995973519741 2.35
45.0 55.7948072946 -2.67519499857 -79.0 51.0 61.5329238922 -2.32313932103 "2011-08-01 05:57:30" 48.0 58.6644985164 -2.49461906771 1.2
41.0 52.0592548434 -4.32848718318 -80.0 50.0 60.6443064347 -3.8357252999 "2011-08-01 05:57:30" 46.0 56.8205731106 -4.03925603867 2.9
45.0 53.4731235346 -46.5312873249 -111.0 53.0 61.3190538913 -48.4470785545 "2011-08-01 05:57:30" 49.0 57.4064372619 -47.4212452367 1.0
42.0 53.068882248 -5.671464128 -81.0 50.0 60.7017264457 -5.29859375726 "2011-08-01 05:57:30" 46.0 56.8805639961 -5.47042587082 3.1
42.0 53.1195138834 -7.07940743699 -82.0 52.0 62.6537051452 -6.71008897841 "2011-08-01 05:57:30" 46.0 56.9305763185 -6.90644494624 3.5
44.0 53.6431623545 -37.5525359441 -104.0 53.0 62.3993386876 -39.1332012638 "2011-08-01 05:57:30" 48.0 57.548688804 -38.1822972548 0.8
52.0 57.1226282891 -68.006602411 -128.0 59.0 63.9979682464 -70.91583906 "2011-08-01 05:57:30" 55.0 60.0786820356 -69.1465803607 2.3
61.0 60.1369353684 -101.703795463 -160.0 68.0 67.2649517868 -106.040693584 "2011-08-01 06:27:30" 66.0 65.2397470964 -104.569210505 5.75
49.0 55.3570123314 -60.4346022721 -122.0 56.0 62.2370059904 -62.8640976773 "2011-08-01 06:27:30" 52.0 58.3131569326 -61.3992381164 2.6
49.0 55.5521357006 -59.3089297724 -121.0 56.0 62.4286066705 -61.7046416458 "2011-08-01 06:27:30" 52.0 58.507686912 -60.2590127567 2.2
56.0 57.6981371447 -86.4642779612 -145.0 63.0 64.6844889887 -89.9787606493 "2011-08-01 06:27:30" 60.0 61.6961387226 -88.3103056645 2.2
54.0 57.2835014327 -78.0166012447 -137.0 62.0 65.1854938476 -81.8420754751 "2011-08-01 06:27:30" 58.0 61.2453021396 -79.7420914025 2.5
54.0 57.4844360066 -77.0250596703 -136.0 61.0 64.3965520352 -80.2816427797 "2011-08-01 06:27:30" 58.0 61.4422879728 -78.7509104865 2.5
46.0 54.1006656342 -49.1731682383 -113.0 53.0 60.9743674978 -50.983787568 "2011-08-01 06:27:30" 49.0 57.0539671091 -49.8957202983 1.5
45.0 53.2956687432 -47.7442790047 -112.0 53.0 61.1483530126 -49.7223113388 "2011-08-01 06:27:30" 48.0 56.2485365914 -48.4241121978 1.6
45.0 53.4731235346 -46.5312873249 -111.0 52.0 60.3442188002 -48.1742725883 "2011-08-01 06:27:30" 48.0 56.4240916494 -47.1882732235 1.6
56.0 56.7605261261 -90.9825449638 -150.0 65.0 65.8027125041 -95.6651808502 "2011-08-01 06:27:30" 61.0 61.792116552 -93.2851523418 3.6
56.0 56.9446132367 -90.0920997921 -149.0 64.0 64.9747361534 -94.1450078268 "2011-08-01 06:27:30" 61.0 61.9691561123 -92.4096483737 3.3
56.0 57.1305195548 -89.1952791312 -148.0 63.0 64.1499351647 -92.6533168887 "2011-08-01 06:27:30" 61.0 62.1479663518 -91.5270244465 3.6
55.0 56.8927428525 -85.1253269693 -144.0 63.0 64.8655591076 -89.0706398503 "2011-08-01 06:27:30" 59.0 60.8853289509 -86.8960361092 2.3
56.0 58.0837355955 -84.6075067319 -143.0 62.0 64.0578774188 -87.5578048164 "2011-08-01 06:27:30" 59.0 61.07491369 -85.9694165538 2.45
44.0 52.6646136672 -45.1069018864 -110.0 52.0 60.5125937247 -46.89352086 "2011-08-01 06:27:30" 47.0 55.6141143779 -45.7222825348 2.4
55.0 57.2827685109 -83.2501422612 -142.0 62.0 64.2434479735 -86.6291858763 "2011-08-01 06:27:30" 59.0 61.2656903937 -85.0344272171 2.6
56.0 58.4740525133 -82.7196556897 -141.0 62.0 64.4301067614 -85.6913606317 "2011-08-01 06:27:30" 59.0 61.457550888 -84.0908061479 2.7
53.0 57.302838301 -72.5799094075 -132.0 60.0 64.1931688463 -75.6743936001 "2011-08-01 06:27:30" 56.0 60.2640550837 -73.7882166686 1.2
53.0 57.5047981498 -71.5429929975 -131.0 59.0 63.410720063 -74.1209207665 "2011-08-01 06:27:30" 56.0 60.4639670293 -72.7469123474 1.0
48.0 54.7600372505 -57.8797154721 -120.0 55.0 61.6427277799 -60.151766712 "2011-08-01 06:27:30" 51.0 57.7166984613 -58.7850643658 2.55
43.0 52.8151568408 -36.115353889 -103.0 51.0 60.6034384499 -37.3598754411 "2011-08-01 06:27:30" 45.0 54.7661162591 -36.3918020577 1.7
38.0 48.1007694834 -34.2294183765 -102.0 52.0 61.7001138998 -36.1611779408 "2011-08-01 06:27:30" 44.0 53.9323577757 -34.9383196463 2.0
43.0 54.1100986629 -8.45084579708 -83.0 51.0 61.740668573 -8.22030409284 "2011-08-01 06:27:30" 47.0 57.9253972964 -8.3163110307 2.9
44.0 55.0223234309 -6.98871952934 -82.0 51.0 61.7025825806 -6.73761590703 "2011-08-01 06:27:30" 47.0 57.885703916 -6.86847466746 2.9
44.0 52.8370071791 -43.8779331947 -109.0 52.0 60.6772272783 -45.5991513147 "2011-08-01 06:27:30" 47.0 55.7840861988 -44.4693352039 2.3
44.0 53.0061594126 -42.6370098693 -108.0 52.0 60.8378382488 -44.2911423495 "2011-08-01 06:27:30" 47.0 55.9504595539 -43.2038476769 2.1
44.0 53.1717262774 -41.3840373371 -107.0 52.0 60.9941347568 -42.9695137717 "2011-08-01 06:27:30" 47.0 56.1129095025 -41.9257700696 1.8
44.0 53.3333419834 -40.11896295 -106.0 54.0 63.0790464405 -42.1040573566 "2011-08-01 06:27:30" 47.0 56.271094616 -40.6350957643 1.7
44.0 53.4906213129 -38.8417807455 -105.0 51.0 60.3230199515 -40.0774626596 "2011-08-01 06:27:30" 47.0 56.4246589244 -39.3318658943 1.2
44.0 53.6431623545 -37.5525359441 -104.0 51.0 60.4659982677 -38.7251064646 "2011-08-01 06:27:30" 46.0 55.5969196036 -37.8562321367 1.2
41.0 52.2395241033 -9.93767645542 -84.0 52.0 62.7194888248 -9.69913477113 "2011-08-01 06:27:30" 47.0 57.9550487208 -9.76737637077 2.9
40.0 48.3218782194 19.4010836709 -62.0 47.0 55.2620241683 20.2645967318 "2011-08-01 06:27:30" 45.0 53.2701236859 19.9962144929 3.85
40.0 48.0826676932 20.6224600568 -61.0 54.0 62.0477598892 22.6846131608 "2011-08-01 06:27:30" 50.0 58.0600157489 21.9509888228 3.7
45.0 52.8366723307 22.4319822536 -60.0 54.0 61.8665870264 23.9254514112 "2011-08-01 06:27:30" 50.0 57.8632132049 23.1737549153 1.9
61.0 60.2919324292 -100.885841851 -159.0 68.0 67.4068506953 -105.257694459 "2011-08-01 06:27:30" 65.0 64.3705071517 -103.114297339 3.4
61.0 60.4494440059 -100.06319433 -158.0 68.0 67.5509587854 -104.469761913 "2011-08-01 06:27:30" 65.0 64.5209894849 -102.309570696 3.75
60.0 59.5916017754 -98.7523764398 -157.0 68.0 67.6972283026 -103.676640033 "2011-08-01 06:27:30" 65.0 64.6737768731 -101.499704954 4.6
55.0 57.6770263416 -81.3437976842 -140.0 62.0 64.6177489711 -84.74403537 "2011-08-01 06:27:30" 59.0 61.6503851515 -83.1382894346 3.1
53.0 57.1007357063 -73.6072791127 -133.0 60.0 63.9982213987 -76.7083049761 "2011-08-01 06:27:30" 57.0 61.0503137101 -75.2573334372 1.3
51.0 56.53727529 -65.499087078 -126.0 58.0 63.4131535603 -68.2462971525 "2011-08-01 06:27:30" 54.0 59.4928970282 -66.5807810716 1.5
48.0 54.9524655309 -56.7377026738 -119.0 55.0 61.8319333277 -58.9712417614 "2011-08-01 06:27:30" 50.0 56.9238585296 -57.3209517632 2.6
