BndEquMlat BndEquTecVal BndMlon BndPolMlat BndPolTecVal date minFltrdTecVal minTecMlat minTecVal
55.0 4.9 332.0 70.0 8.4 "2011-04-03 04:25:00" 3.15172346168 60.0 2.4
56.0 6.5 290.0 64.0 6.1 "2011-04-03 04:25:00" 3.56342643453 61.0 3.0
57.0 6.6 288.0 66.0 5.1 "2011-04-03 04:25:00" 3.47640138139 62.0 2.9
56.0 6.1 292.0 63.0 5.7 "2011-04-03 04:25:00" 3.33270533951 60.0 2.4
55.0 4.7 304.0 65.0 7.1 "2011-04-03 04:25:00" 3.17268285447 59.0 2.8
55.0 4.2 306.0 64.0 3.3 "2011-04-03 04:25:00" 3.26799962807 59.0 3.0
55.0 5.3 302.0 64.0 6.7 "2011-04-03 04:25:00" 2.92652452427 59.0 2.4
55.0 5.3 300.0 64.0 5.1 "2011-04-03 04:25:00" 2.64293250752 59.0 1.7
55.0 5.4 298.0 63.0 4.8 "2011-04-03 04:25:00" 2.48160404726 59.0 1.5
56.0 4.1 296.0 63.0 5.1 "2011-04-03 04:25:00" 2.25392641159 60.0 0.8
56.0 5.1 294.0 63.0 5.7 "2011-04-03 04:25:00" 2.28377187339 60.0 1.2
64.0 4.1 42.0 70.0 4.1 "2011-04-03 04:25:00" 2.57326231304 68.0 1.8
58.0 7.8 280.0 69.0 4.5 "2011-04-03 04:25:00" 3.46687144847 64.0 3.1
53.0 9.2 0.0 62.0 9.3 "2011-04-03 04:35:00" 4.83419239042 58.0 4.1
54.0 8.6 2.0 62.0 9.5 "2011-04-03 04:35:00" 4.81706869243 58.0 3.9
54.0 8.6 4.0 66.0 10.6 "2011-04-03 04:35:00" 4.6223715375 58.0 3.6
54.0 8.4 6.0 66.0 10.0 "2011-04-03 04:35:00" 4.86976742532 58.0 3.5
52.0 8.9 8.0 67.0 7.6 "2011-04-03 04:35:00" 5.1327226294 57.0 3.6
52.0 8.9 10.0 67.0 7.0 "2011-04-03 04:35:00" 5.04390541391 58.0 3.6
53.0 7.7 12.0 64.0 6.7 "2011-04-03 04:35:00" 5.56780719965 58.0 4.1
53.0 9.2 14.0 66.0 7.5 "2011-04-03 04:35:00" 5.26650506921 58.0 4.5
53.0 9.8 16.0 66.0 7.5 "2011-04-03 04:35:00" 5.11618404437 58.0 4.5
54.0 8.3 18.0 62.0 6.0 "2011-04-03 04:35:00" 4.29413849439 57.0 2.4
54.0 4.7 20.0 61.0 6.5 "2011-04-03 04:35:00" 3.26296400971 57.0 2.3
54.0 4.5 22.0 62.0 6.4 "2011-04-03 04:35:00" 3.17535785185 57.0 2.2
53.0 4.0 24.0 62.0 6.7 "2011-04-03 04:35:00" 3.04079234095 56.0 2.2
52.0 5.2 26.0 63.0 7.5 "2011-04-03 04:35:00" 3.04547464293 56.0 2.4
51.0 2.8 64.0 64.0 3.2 "2011-04-03 04:35:00" 2.12168648548 53.0 1.4
47.0 3.5 66.0 64.0 3.3 "2011-04-03 04:35:00" 2.91153813357 53.0 2.7
47.0 25.4 226.0 62.0 26.5 "2011-04-03 04:35:00" 24.1547826196 60.0 22.5
53.0 5.5 28.0 62.0 6.0 "2011-04-03 04:35:00" 2.93670486662 57.0 2.2
48.0 2.9 62.0 63.0 4.2 "2011-04-03 04:35:00" 2.28419353062 52.0 1.4
53.0 19.3 210.0 65.0 21.9 "2011-04-03 04:35:00" 18.9915260777 55.0 18.8
47.0 25.4 224.0 62.0 26.5 "2011-04-03 04:35:00" 23.0214049635 59.0 21.9
52.0 5.7 30.0 62.0 6.0 "2011-04-03 04:35:00" 3.14615453568 58.0 1.6
55.0 18.5 208.0 66.0 21.9 "2011-04-03 04:35:00" 18.1401011132 58.0 17.0
54.0 6.1 338.0 67.0 8.8 "2011-04-03 04:35:00" 4.07716331828 59.0 3.4
54.0 6.2 340.0 67.0 9.0 "2011-04-03 04:35:00" 3.90406493702 59.0 3.0
55.0 5.4 32.0 63.0 6.0 "2011-04-03 04:35:00" 4.52248014833 60.0 3.6
54.0 5.6 336.0 67.0 8.8 "2011-04-03 04:35:00" 3.68572743552 59.0 3.2
62.0 11.7 260.0 69.0 6.0 "2011-04-03 04:35:00" 5.41041780268 67.0 5.2
61.0 12.5 262.0 69.0 5.6 "2011-04-03 04:35:00" 5.3460114114 67.0 5.4
61.0 11.7 264.0 69.0 5.6 "2011-04-03 04:35:00" 5.45879175813 67.0 5.4
58.0 11.9 272.0 68.0 5.6 "2011-04-03 04:35:00" 4.88735094516 65.0 4.5
58.0 10.5 274.0 67.0 6.2 "2011-04-03 04:35:00" 4.72405164255 64.0 4.3
64.0 6.1 98.0 70.0 5.4 "2011-04-03 04:35:00" 5.39429035389 67.0 5.5
52.0 11.2 100.0 63.0 7.0 "2011-04-03 04:35:00" 5.94684788263 61.0 5.4
57.0 9.1 102.0 64.0 8.2 "2011-04-03 04:35:00" 6.94148160174 61.0 5.6
59.0 10.8 270.0 68.0 5.4 "2011-04-03 04:35:00" 5.04267051594 65.0 4.9
59.0 7.8 276.0 68.0 7.6 "2011-04-03 04:35:00" 4.17865221787 64.0 3.9
59.0 12.1 268.0 69.0 5.5 "2011-04-03 04:35:00" 5.09393390198 66.0 5.0
55.0 6.2 82.0 70.0 2.7 "2011-04-03 04:35:00" 2.61727739609 68.0 2.9
60.0 11.7 266.0 69.0 5.6 "2011-04-03 04:35:00" 5.22297935125 67.0 5.0
52.0 5.0 324.0 65.0 6.8 "2011-04-03 04:35:00" 2.74486801038 59.0 2.5
50.0 6.7 326.0 65.0 6.8 "2011-04-03 04:35:00" 2.71624860599 60.0 2.3
56.0 3.5 328.0 65.0 4.4 "2011-04-03 04:35:00" 2.54261654572 60.0 2.0
59.0 7.8 278.0 69.0 4.9 "2011-04-03 04:35:00" 4.01897638525 64.0 3.9
53.0 5.5 320.0 66.0 7.6 "2011-04-03 04:35:00" 3.03463331088 58.0 2.8
54.0 5.0 318.0 66.0 7.6 "2011-04-03 04:35:00" 3.03661560239 59.0 3.1
53.0 5.1 322.0 66.0 6.4 "2011-04-03 04:35:00" 2.95210500485 58.0 2.7
57.0 3.5 330.0 67.0 6.2 "2011-04-03 04:35:00" 2.52266626698 60.0 2.0
47.0 7.0 90.0 59.0 5.7 "2011-04-03 04:35:00" 5.33526017468 52.0 4.5
48.0 13.2 96.0 69.0 5.5 "2011-04-03 04:35:00" 5.37640393292 66.0 5.0
56.0 4.3 332.0 68.0 6.2 "2011-04-03 04:35:00" 3.04089526603 59.0 2.5
55.0 4.5 316.0 66.0 7.6 "2011-04-03 04:35:00" 3.05819623526 59.0 2.8
55.0 4.5 314.0 66.0 6.7 "2011-04-03 04:35:00" 2.86642289109 59.0 2.5
55.0 4.5 312.0 66.0 5.9 "2011-04-03 04:35:00" 2.6601991988 59.0 2.4
55.0 4.0 310.0 64.0 3.1 "2011-04-03 04:35:00" 2.63394000717 59.0 2.3
55.0 4.3 304.0 66.0 3.6 "2011-04-03 04:35:00" 2.36538182035 59.0 1.3
55.0 4.1 306.0 66.0 3.4 "2011-04-03 04:35:00" 2.64215567032 60.0 2.5
55.0 4.1 308.0 63.0 3.1 "2011-04-03 04:35:00" 2.64840932593 60.0 2.6
55.0 4.3 302.0 66.0 3.6 "2011-04-03 04:35:00" 2.31514414676 59.0 1.4
55.0 4.2 300.0 65.0 3.5 "2011-04-03 04:35:00" 2.42006285863 59.0 1.2
55.0 4.3 298.0 65.0 4.2 "2011-04-03 04:35:00" 2.88034364669 59.0 0.8
56.0 4.2 296.0 62.0 4.1 "2011-04-03 04:35:00" 3.0656960567 59.0 2.1
56.0 4.9 294.0 67.0 5.6 "2011-04-03 04:35:00" 3.21590339123 60.0 2.6
56.0 5.0 292.0 67.0 5.2 "2011-04-03 04:35:00" 3.33876331713 61.0 3.1
56.0 5.7 290.0 68.0 4.8 "2011-04-03 04:35:00" 3.34239177801 62.0 3.3
57.0 5.3 288.0 68.0 4.6 "2011-04-03 04:35:00" 3.29054826779 62.0 3.3
57.0 7.1 286.0 68.0 4.5 "2011-04-03 04:35:00" 3.37361229536 62.0 3.5
58.0 8.4 280.0 69.0 3.8 "2011-04-03 04:35:00" 3.17630350331 65.0 2.6
57.0 8.6 282.0 68.0 3.9 "2011-04-03 04:35:00" 3.24477864766 64.0 2.7
57.0 7.2 284.0 68.0 4.2 "2011-04-03 04:35:00" 3.38136551001 63.0 3.4
54.0 5.4 34.0 62.0 6.4 "2011-04-03 04:35:00" 5.0188766643 58.0 4.9
53.0 8.9 0.0 63.0 9.3 "2011-04-03 04:45:00" 4.9855483823 58.0 4.0
53.0 8.7 2.0 63.0 9.3 "2011-04-03 04:45:00" 5.43922079484 57.0 4.3
54.0 8.1 4.0 66.0 9.8 "2011-04-03 04:45:00" 4.63999401081 58.0 3.5
54.0 7.8 6.0 65.0 9.8 "2011-04-03 04:45:00" 4.4640075588 58.0 3.2
53.0 7.6 8.0 65.0 9.9 "2011-04-03 04:45:00" 5.27452227982 57.0 3.6
53.0 7.6 10.0 66.0 9.9 "2011-04-03 04:45:00" 5.23334862805 57.0 3.6
52.0 8.1 12.0 64.0 6.7 "2011-04-03 04:45:00" 4.93497324457 58.0 3.7
53.0 8.1 14.0 62.0 5.8 "2011-04-03 04:45:00" 5.08228914299 58.0 3.8
54.0 8.3 16.0 66.0 7.2 "2011-04-03 04:45:00" 5.13154782745 58.0 4.2
53.0 9.5 18.0 61.0 5.8 "2011-04-03 04:45:00" 5.0303584796 58.0 4.4
54.0 7.7 20.0 61.0 6.2 "2011-04-03 04:45:00" 5.22758477678 57.0 3.5
53.0 5.7 22.0 62.0 6.9 "2011-04-03 04:45:00" 4.7831610371 56.0 3.4
52.0 5.4 24.0 62.0 7.0 "2011-04-03 04:45:00" 4.52291952783 56.0 2.4
52.0 5.4 26.0 63.0 7.5 "2011-04-03 04:45:00" 3.85237812935 55.0 2.7
52.0 5.4 28.0 63.0 6.1 "2011-04-03 04:45:00" 4.37451839047 55.0 3.4
52.0 5.6 30.0 62.0 5.3 "2011-04-03 04:45:00" 4.26747870439 56.0 3.4
49.0 3.3 62.0 61.0 4.4 "2011-04-03 04:45:00" 2.21185052702 52.0 1.5
46.0 26.5 226.0 62.0 27.3 "2011-04-03 04:45:00" 25.4276171808 48.0 25.3
52.0 4.9 32.0 63.0 5.7 "2011-04-03 04:45:00" 4.45409209249 59.0 4.9
54.0 19.4 210.0 59.0 16.8 "2011-04-03 04:45:00" 19.0758938193 56.0 18.9
45.0 28.7 214.0 68.0 22.7 "2011-04-03 04:45:00" 21.7749798792 54.0 19.6
47.0 23.6 222.0 62.0 23.4 "2011-04-03 04:45:00" 22.3510846477 60.0 20.5
46.0 26.6 224.0 62.0 27.1 "2011-04-03 04:45:00" 23.7657996543 59.0 20.5
51.0 5.7 34.0 61.0 5.1 "2011-04-03 04:45:00" 5.0151968612 54.0 4.8
54.0 6.0 338.0 63.0 7.2 "2011-04-03 04:45:00" 3.77777823659 59.0 3.1
55.0 6.0 340.0 62.0 7.1 "2011-04-03 04:45:00" 4.07624486912 59.0 3.1
47.0 13.4 98.0 69.0 5.5 "2011-04-03 04:45:00" 5.41685416932 67.0 5.5
61.0 11.5 262.0 69.0 5.1 "2011-04-03 04:45:00" 4.79813924666 67.0 4.9
60.0 13.4 264.0 69.0 5.1 "2011-04-03 04:45:00" 4.99467995129 67.0 5.1
60.0 10.4 266.0 69.0 5.2 "2011-04-03 04:45:00" 5.0747579729 67.0 4.9
59.0 9.9 270.0 69.0 5.3 "2011-04-03 04:45:00" 4.30019403727 66.0 4.2
58.0 11.5 272.0 68.0 5.2 "2011-04-03 04:45:00" 4.46255522494 65.0 4.3
58.0 10.5 274.0 68.0 7.3 "2011-04-03 04:45:00" 4.58424191348 64.0 4.2
59.0 8.3 276.0 68.0 3.8 "2011-04-03 04:45:00" 3.91398415703 65.0 3.7
51.0 19.8 164.0 59.0 18.8 "2011-04-03 04:45:00" 16.7463769361 54.0 14.7
61.0 12.8 260.0 69.0 6.5 "2011-04-03 04:45:00" 5.09656914729 67.0 4.2
59.0 11.2 268.0 69.0 5.3 "2011-04-03 04:45:00" 4.79942425076 66.0 4.6
59.0 6.8 96.0 69.0 5.5 "2011-04-03 04:45:00" 5.49646653712 67.0 5.8
62.0 11.6 258.0 70.0 6.5 "2011-04-03 04:45:00" 5.53398583569 67.0 5.1
54.0 4.5 324.0 67.0 6.9 "2011-04-03 04:45:00" 2.7365861389 59.0 2.4
50.0 6.3 326.0 67.0 6.7 "2011-04-03 04:45:00" 2.72259127998 59.0 2.4
50.0 7.8 328.0 67.0 5.6 "2011-04-03 04:45:00" 2.59605293303 60.0 2.2
52.0 6.0 330.0 66.0 4.8 "2011-04-03 04:45:00" 2.45606482707 61.0 2.1
59.0 7.4 278.0 69.0 4.9 "2011-04-03 04:45:00" 3.54275788922 65.0 3.2
54.0 4.6 318.0 66.0 3.1 "2011-04-03 04:45:00" 3.03597021025 58.0 2.5
54.0 4.5 320.0 66.0 4.2 "2011-04-03 04:45:00" 2.92449830715 59.0 2.8
54.0 4.3 322.0 67.0 7.7 "2011-04-03 04:45:00" 2.75167523938 59.0 2.5
58.0 7.9 280.0 68.0 4.1 "2011-04-03 04:45:00" 3.21165789067 65.0 2.7
53.0 5.8 332.0 67.0 5.2 "2011-04-03 04:45:00" 2.68197688672 60.0 2.2
55.0 5.0 336.0 66.0 6.5 "2011-04-03 04:45:00" 3.30377291996 59.0 2.7
55.0 4.4 316.0 67.0 6.3 "2011-04-03 04:45:00" 2.91729515328 60.0 2.7
56.0 4.0 314.0 67.0 6.3 "2011-04-03 04:45:00" 2.77074808004 60.0 2.5
56.0 4.0 312.0 67.0 3.9 "2011-04-03 04:45:00" 2.71987200522 60.0 2.4
55.0 4.2 310.0 65.0 3.3 "2011-04-03 04:45:00" 2.73684531123 60.0 2.6
55.0 3.8 304.0 62.0 4.0 "2011-04-03 04:45:00" 2.3970611432 59.0 1.4
55.0 3.7 306.0 67.0 5.8 "2011-04-03 04:45:00" 2.66897276075 59.0 1.7
54.0 4.3 308.0 60.0 4.8 "2011-04-03 04:45:00" 3.21792190948 58.0 2.6
56.0 3.5 302.0 62.0 6.9 "2011-04-03 04:45:00" 2.55608121993 59.0 1.5
55.0 4.3 300.0 61.0 4.3 "2011-04-03 04:45:00" 3.63256235995 58.0 2.9
55.0 4.6 298.0 65.0 4.6 "2011-04-03 04:45:00" 3.44515960132 59.0 2.7
55.0 5.4 294.0 67.0 6.2 "2011-04-03 04:45:00" 3.34785307383 60.0 2.7
55.0 5.4 296.0 67.0 6.5 "2011-04-03 04:45:00" 3.39463368812 59.0 2.6
56.0 4.9 292.0 67.0 5.6 "2011-04-03 04:45:00" 3.41013664486 60.0 2.7
57.0 4.8 290.0 68.0 5.9 "2011-04-03 04:45:00" 3.22559928423 61.0 3.1
58.0 7.3 282.0 68.0 4.2 "2011-04-03 04:45:00" 3.52596180197 65.0 2.8
57.0 7.6 284.0 68.0 4.4 "2011-04-03 04:45:00" 3.96018612127 65.0 3.4
57.0 4.9 288.0 68.0 4.9 "2011-04-03 04:45:00" 3.46425860081 61.0 3.4
63.0 5.2 286.0 68.0 4.9 "2011-04-03 04:45:00" 4.01211859964 65.0 3.4
53.0 8.9 0.0 63.0 9.3 "2011-04-03 04:50:00" 4.9855483823 58.0 4.0
53.0 8.7 2.0 63.0 9.3 "2011-04-03 04:50:00" 5.43922079484 57.0 4.3
54.0 8.1 4.0 66.0 9.8 "2011-04-03 04:50:00" 4.63999401081 58.0 3.5
54.0 7.8 6.0 65.0 9.8 "2011-04-03 04:50:00" 4.4640075588 58.0 3.2
53.0 7.6 8.0 65.0 9.9 "2011-04-03 04:50:00" 5.27452227982 57.0 3.6
53.0 7.6 10.0 66.0 9.9 "2011-04-03 04:50:00" 5.23334862805 57.0 3.6
52.0 8.1 12.0 64.0 6.7 "2011-04-03 04:50:00" 4.93497324457 58.0 3.7
53.0 8.1 14.0 62.0 5.8 "2011-04-03 04:50:00" 5.08228914299 58.0 3.8
54.0 8.3 16.0 66.0 7.2 "2011-04-03 04:50:00" 5.13154782745 58.0 4.2
53.0 9.5 18.0 61.0 5.8 "2011-04-03 04:50:00" 5.0303584796 58.0 4.4
54.0 7.7 20.0 61.0 6.2 "2011-04-03 04:50:00" 5.22758477678 57.0 3.5
53.0 5.7 22.0 62.0 6.9 "2011-04-03 04:50:00" 4.7831610371 56.0 3.4
52.0 5.4 24.0 62.0 7.0 "2011-04-03 04:50:00" 4.52291952783 56.0 2.4
52.0 5.4 26.0 63.0 7.5 "2011-04-03 04:50:00" 3.85237812935 55.0 2.7
52.0 5.4 28.0 63.0 6.1 "2011-04-03 04:50:00" 4.37451839047 55.0 3.4
52.0 5.6 30.0 62.0 5.3 "2011-04-03 04:50:00" 4.26747870439 56.0 3.4
49.0 3.3 62.0 61.0 4.4 "2011-04-03 04:50:00" 2.21185052702 52.0 1.5
46.0 26.5 226.0 62.0 27.3 "2011-04-03 04:50:00" 25.4276171808 48.0 25.3
52.0 4.9 32.0 63.0 5.7 "2011-04-03 04:50:00" 4.45409209249 59.0 4.9
54.0 19.4 210.0 59.0 16.8 "2011-04-03 04:50:00" 19.0758938193 56.0 18.9
45.0 28.7 214.0 68.0 22.7 "2011-04-03 04:50:00" 21.7749798792 54.0 19.6
47.0 23.6 222.0 62.0 23.4 "2011-04-03 04:50:00" 22.3510846477 60.0 20.5
46.0 26.6 224.0 62.0 27.1 "2011-04-03 04:50:00" 23.7657996543 59.0 20.5
51.0 5.7 34.0 61.0 5.1 "2011-04-03 04:50:00" 5.0151968612 54.0 4.8
54.0 6.0 338.0 63.0 7.2 "2011-04-03 04:50:00" 3.77777823659 59.0 3.1
55.0 6.0 340.0 62.0 7.1 "2011-04-03 04:50:00" 4.07624486912 59.0 3.1
47.0 13.4 98.0 69.0 5.5 "2011-04-03 04:50:00" 5.41685416932 67.0 5.5
61.0 11.5 262.0 69.0 5.1 "2011-04-03 04:50:00" 4.79813924666 67.0 4.9
60.0 13.4 264.0 69.0 5.1 "2011-04-03 04:50:00" 4.99467995129 67.0 5.1
60.0 10.4 266.0 69.0 5.2 "2011-04-03 04:50:00" 5.0747579729 67.0 4.9
59.0 9.9 270.0 69.0 5.3 "2011-04-03 04:50:00" 4.30019403727 66.0 4.2
58.0 11.5 272.0 68.0 5.2 "2011-04-03 04:50:00" 4.46255522494 65.0 4.3
58.0 10.5 274.0 68.0 7.3 "2011-04-03 04:50:00" 4.58424191348 64.0 4.2
59.0 8.3 276.0 68.0 3.8 "2011-04-03 04:50:00" 3.91398415703 65.0 3.7
51.0 19.8 164.0 59.0 18.8 "2011-04-03 04:50:00" 16.7463769361 54.0 14.7
61.0 12.8 260.0 69.0 6.5 "2011-04-03 04:50:00" 5.09656914729 67.0 4.2
59.0 11.2 268.0 69.0 5.3 "2011-04-03 04:50:00" 4.79942425076 66.0 4.6
59.0 6.8 96.0 69.0 5.5 "2011-04-03 04:50:00" 5.49646653712 67.0 5.8
62.0 11.6 258.0 70.0 6.5 "2011-04-03 04:50:00" 5.53398583569 67.0 5.1
54.0 4.5 324.0 67.0 6.9 "2011-04-03 04:50:00" 2.7365861389 59.0 2.4
50.0 6.3 326.0 67.0 6.7 "2011-04-03 04:50:00" 2.72259127998 59.0 2.4
50.0 7.8 328.0 67.0 5.6 "2011-04-03 04:50:00" 2.59605293303 60.0 2.2
52.0 6.0 330.0 66.0 4.8 "2011-04-03 04:50:00" 2.45606482707 61.0 2.1
59.0 7.4 278.0 69.0 4.9 "2011-04-03 04:50:00" 3.54275788922 65.0 3.2
54.0 4.6 318.0 66.0 3.1 "2011-04-03 04:50:00" 3.03597021025 58.0 2.5
54.0 4.5 320.0 66.0 4.2 "2011-04-03 04:50:00" 2.92449830715 59.0 2.8
54.0 4.3 322.0 67.0 7.7 "2011-04-03 04:50:00" 2.75167523938 59.0 2.5
58.0 7.9 280.0 68.0 4.1 "2011-04-03 04:50:00" 3.21165789067 65.0 2.7
53.0 5.8 332.0 67.0 5.2 "2011-04-03 04:50:00" 2.68197688672 60.0 2.2
55.0 5.0 336.0 66.0 6.5 "2011-04-03 04:50:00" 3.30377291996 59.0 2.7
55.0 4.4 316.0 67.0 6.3 "2011-04-03 04:50:00" 2.91729515328 60.0 2.7
56.0 4.0 314.0 67.0 6.3 "2011-04-03 04:50:00" 2.77074808004 60.0 2.5
56.0 4.0 312.0 67.0 3.9 "2011-04-03 04:50:00" 2.71987200522 60.0 2.4
55.0 4.2 310.0 65.0 3.3 "2011-04-03 04:50:00" 2.73684531123 60.0 2.6
55.0 3.8 304.0 62.0 4.0 "2011-04-03 04:50:00" 2.3970611432 59.0 1.4
55.0 3.7 306.0 67.0 5.8 "2011-04-03 04:50:00" 2.66897276075 59.0 1.7
54.0 4.3 308.0 60.0 4.8 "2011-04-03 04:50:00" 3.21792190948 58.0 2.6
56.0 3.5 302.0 62.0 6.9 "2011-04-03 04:50:00" 2.55608121993 59.0 1.5
55.0 4.3 300.0 61.0 4.3 "2011-04-03 04:50:00" 3.63256235995 58.0 2.9
55.0 4.6 298.0 65.0 4.6 "2011-04-03 04:50:00" 3.44515960132 59.0 2.7
55.0 5.4 294.0 67.0 6.2 "2011-04-03 04:50:00" 3.34785307383 60.0 2.7
55.0 5.4 296.0 67.0 6.5 "2011-04-03 04:50:00" 3.39463368812 59.0 2.6
56.0 4.9 292.0 67.0 5.6 "2011-04-03 04:50:00" 3.41013664486 60.0 2.7
57.0 4.8 290.0 68.0 5.9 "2011-04-03 04:50:00" 3.22559928423 61.0 3.1
58.0 7.3 282.0 68.0 4.2 "2011-04-03 04:50:00" 3.52596180197 65.0 2.8
57.0 7.6 284.0 68.0 4.4 "2011-04-03 04:50:00" 3.96018612127 65.0 3.4
57.0 4.9 288.0 68.0 4.9 "2011-04-03 04:50:00" 3.46425860081 61.0 3.4
63.0 5.2 286.0 68.0 4.9 "2011-04-03 04:50:00" 4.01211859964 65.0 3.4
53.0 8.3 0.0 63.0 6.3 "2011-04-03 05:00:00" 3.99313950405 58.0 3.0
53.0 8.5 2.0 63.0 6.3 "2011-04-03 05:00:00" 4.49420770507 58.0 3.5
54.0 7.1 4.0 66.0 9.0 "2011-04-03 05:00:00" 4.41954625239 58.0 3.4
54.0 7.1 6.0 66.0 8.7 "2011-04-03 05:00:00" 4.13830143817 58.0 3.4
54.0 7.0 8.0 66.0 8.7 "2011-04-03 05:00:00" 4.19867688811 58.0 3.2
53.0 7.1 10.0 67.0 6.0 "2011-04-03 05:00:00" 4.3822028752 58.0 3.5
52.0 7.5 12.0 63.0 6.6 "2011-04-03 05:00:00" 4.58718418879 58.0 3.6
52.0 8.6 14.0 61.0 5.6 "2011-04-03 05:00:00" 4.69188011674 58.0 3.5
53.0 8.6 16.0 61.0 5.6 "2011-04-03 05:00:00" 4.76277223578 58.0 3.7
52.0 5.8 24.0 63.0 6.9 "2011-04-03 05:00:00" 4.39909403365 56.0 2.4
53.0 5.7 26.0 62.0 5.5 "2011-04-03 05:00:00" 3.91734836599 56.0 2.4
51.0 7.3 28.0 62.0 5.3 "2011-04-03 05:00:00" 4.61241148391 56.0 2.4
52.0 4.9 30.0 62.0 5.4 "2011-04-03 05:00:00" 4.6093886144 54.0 4.1
49.0 3.6 64.0 60.0 4.4 "2011-04-03 05:00:00" 1.8833555348 52.0 1.2
47.0 2.8 66.0 60.0 4.3 "2011-04-03 05:00:00" 1.70878970359 51.0 1.4
47.0 2.8 68.0 52.0 2.5 "2011-04-03 05:00:00" 2.13217880684 50.0 1.5
45.0 26.4 228.0 61.0 26.7 "2011-04-03 05:00:00" 25.4383699889 50.0 24.1
51.0 5.8 32.0 63.0 5.8 "2011-04-03 05:00:00" 5.09971374875 54.0 4.7
51.0 5.8 34.0 62.0 5.4 "2011-04-03 05:00:00" 5.13763396633 54.0 4.9
58.0 9.7 274.0 69.0 3.8 "2011-04-03 05:00:00" 3.90627519156 66.0 3.6
59.0 7.6 276.0 69.0 3.8 "2011-04-03 05:00:00" 3.62264748346 65.0 3.2
45.0 4.3 58.0 59.0 5.0 "2011-04-03 05:00:00" 2.8536337587 52.0 1.4
48.0 3.6 60.0 58.0 5.0 "2011-04-03 05:00:00" 2.66975755806 51.0 1.4
49.0 3.6 62.0 60.0 4.4 "2011-04-03 05:00:00" 2.60111752764 52.0 1.4
58.0 10.4 272.0 69.0 5.1 "2011-04-03 05:00:00" 3.81447945656 66.0 3.4
59.0 6.9 278.0 68.0 4.1 "2011-04-03 05:00:00" 3.40916661332 65.0 3.0
58.0 10.9 270.0 69.0 5.1 "2011-04-03 05:00:00" 3.94799218808 65.0 3.9
56.0 5.2 338.0 64.0 2.8 "2011-04-03 05:00:00" 3.23657474313 60.0 2.5
55.0 6.0 340.0 62.0 4.2 "2011-04-03 05:00:00" 3.53863789634 59.0 2.6
60.0 13.8 262.0 69.0 5.2 "2011-04-03 05:00:00" 4.12381658574 66.0 3.5
60.0 10.5 264.0 69.0 5.8 "2011-04-03 05:00:00" 4.63233238246 66.0 4.3
59.0 11.2 266.0 69.0 6.4 "2011-04-03 05:00:00" 4.69521739261 66.0 4.5
57.0 4.4 336.0 66.0 6.0 "2011-04-03 05:00:00" 2.80579354331 61.0 2.4
61.0 11.1 260.0 69.0 7.8 "2011-04-03 05:00:00" 4.66918667703 66.0 3.5
47.0 12.2 96.0 70.0 5.6 "2011-04-03 05:00:00" 5.73880788318 66.0 5.9
59.0 10.4 268.0 69.0 6.4 "2011-04-03 05:00:00" 4.53241180536 66.0 4.4
54.0 4.5 320.0 61.0 3.6 "2011-04-03 05:00:00" 2.78376971137 58.0 2.7
55.0 4.0 322.0 67.0 3.4 "2011-04-03 05:00:00" 2.80843592627 59.0 2.4
49.0 5.6 324.0 67.0 3.4 "2011-04-03 05:00:00" 3.09443927677 59.0 2.8
50.0 5.8 326.0 67.0 3.4 "2011-04-03 05:00:00" 3.36746590954 60.0 3.3
56.0 4.1 328.0 67.0 5.1 "2011-04-03 05:00:00" 3.01067232908 61.0 2.9
57.0 16.2 186.0 67.0 16.1 "2011-04-03 05:00:00" 14.5953222726 64.0 13.3
58.0 7.8 280.0 68.0 4.4 "2011-04-03 05:00:00" 3.52650070324 64.0 3.0
56.0 4.9 332.0 66.0 3.8 "2011-04-03 05:00:00" 2.78125722946 61.0 2.3
55.0 3.9 318.0 61.0 4.1 "2011-04-03 05:00:00" 2.77643705713 58.0 2.4
55.0 4.0 316.0 61.0 5.2 "2011-04-03 05:00:00" 3.15637559162 58.0 2.4
56.0 4.3 330.0 67.0 5.2 "2011-04-03 05:00:00" 2.62690936062 60.0 2.0
55.0 4.0 312.0 61.0 6.4 "2011-04-03 05:00:00" 3.35063862331 58.0 2.7
55.0 4.0 314.0 60.0 2.5 "2011-04-03 05:00:00" 3.38475066142 58.0 2.8
54.0 4.1 310.0 66.0 3.8 "2011-04-03 05:00:00" 3.33277776481 60.0 3.6
54.0 4.0 308.0 60.0 4.8 "2011-04-03 05:00:00" 3.47026873581 58.0 2.8
57.0 4.4 334.0 66.0 4.7 "2011-04-03 05:00:00" 2.7145827275 61.0 2.3
55.0 3.5 304.0 63.0 4.0 "2011-04-03 05:00:00" 2.55304733386 59.0 1.1
54.0 3.8 306.0 66.0 6.2 "2011-04-03 05:00:00" 2.82870501772 58.0 2.0
55.0 4.3 300.0 68.0 6.8 "2011-04-03 05:00:00" 3.56627227064 58.0 3.2
55.0 3.9 302.0 63.0 4.0 "2011-04-03 05:00:00" 2.90255593629 59.0 2.9
50.0 18.9 164.0 57.0 19.2 "2011-04-03 05:00:00" 17.2729853464 54.0 15.3
55.0 4.5 298.0 62.0 4.2 "2011-04-03 05:00:00" 3.37400373518 59.0 2.9
